window_id,race_id,attacker_driver,target_driver_fixed,decision_lap,decision_session_time_sec,endpoint_lap,proposed_split,outcome_status
a159524a28ac6cc49117,2019:Bahrain Grand Prix:Race,NOR,RAI,23,4195.91,24,development_train,PROXY_NEGATIVE
14c019908c75552fb6c2,2019:Bahrain Grand Prix:Race,NOR,HUL,26,4490.703,27,development_train,PROXY_NEGATIVE
896c78094e48616692da,2019:Bahrain Grand Prix:Race,NOR,HUL,29,4785.893,30,development_train,PROXY_NEGATIVE
aeb15cc7f9564a86345d,2019:Bahrain Grand Prix:Race,NOR,HUL,30,4884.087,31,development_train,PROXY_NEGATIVE
0f2f2523a6ab0542b9bf,2019:Bahrain Grand Prix:Race,NOR,HUL,31,4982.446,32,development_train,PROXY_NEGATIVE
b6e7453d66cf9d27483a,2019:Bahrain Grand Prix:Race,NOR,BOT,33,5179.26,34,development_train,PROXY_NEGATIVE
6b0c7e63a579aed75e94,2019:Bahrain Grand Prix:Race,NOR,HUL,37,5594.166,38,development_train,PROXY_NEGATIVE
7cfa75ed30aee97e9c6b,2019:Bahrain Grand Prix:Race,NOR,RIC,40,5885.396,41,development_train,PROXY_NEGATIVE
9a4cfe77a0cf795ab49f,2019:Bahrain Grand Prix:Race,NOR,HUL,44,6272.484,45,development_train,PROXY_NEGATIVE
5bba5ff3428cf0d6fd7b,2019:Bahrain Grand Prix:Race,NOR,HUL,46,6465.558,47,development_train,PROXY_NEGATIVE
5348c526ddf576c93584,2019:Bahrain Grand Prix:Race,PER,RIC,3,2214.592,4,development_train,PROXY_NEGATIVE
9565b0af238101918017,2019:Bahrain Grand Prix:Race,PER,HUL,7,2612.242,8,development_train,PROXY_NEGATIVE
690e7885f4d656d0fe08,2019:Bahrain Grand Prix:Race,PER,RAI,12,3124.354,13,development_train,PROXY_NEGATIVE
746901b59a7407d82828,2019:Bahrain Grand Prix:Race,PER,NOR,14,3320.131,15,development_train,PROXY_NEGATIVE
fd441ff118c036fbb6ef,2019:Bahrain Grand Prix:Race,PER,NOR,17,3613.411,18,development_train,PROXY_NEGATIVE
344ff06503b080d7c287,2019:Bahrain Grand Prix:Race,PER,NOR,19,3809.318,20,development_train,PROXY_NEGATIVE
28e4db5002bff1a14c19,2019:Bahrain Grand Prix:Race,PER,NOR,21,4006.186,22,development_train,PROXY_NEGATIVE
225348bf94dc10daf1d8,2019:Bahrain Grand Prix:Race,PER,GAS,22,4105.065,23,development_train,PROXY_NEGATIVE
3d9368ecb218ad7ed153,2019:Bahrain Grand Prix:Race,PER,GAS,23,4204.342,24,development_train,PROXY_NEGATIVE
f43e18e5183ce5a3709d,2019:Bahrain Grand Prix:Race,PER,GAS,26,4501.49,27,development_train,PROXY_NEGATIVE
3974c10155ff28ae56ca,2019:Bahrain Grand Prix:Race,PER,GAS,29,4799.436,30,development_train,PROXY_NEGATIVE
8b32d52c96014ddd89c7,2019:Bahrain Grand Prix:Race,PER,GAS,30,4898.613,31,development_train,PROXY_NEGATIVE
4e97adeaa412a60772f0,2019:Bahrain Grand Prix:Race,PER,GAS,31,4997.96,32,development_train,PROXY_NEGATIVE
c24dd757dc345ca1defc,2019:Bahrain Grand Prix:Race,PER,KVY,34,5307.196,35,development_train,PROXY_NEGATIVE
03f27c9cd7595066af4b,2019:Bahrain Grand Prix:Race,PER,KVY,37,5614.824,38,development_train,PROXY_NEGATIVE
2e8eb8de89401fa5f728,2019:Bahrain Grand Prix:Race,PER,ALB,44,6292.092,45,development_train,PROXY_NEGATIVE
d0278de673043c4dcf4d,2019:Bahrain Grand Prix:Race,PER,ALB,46,6488.261,47,development_train,PROXY_NEGATIVE
17cb716f49bc73149087,2019:Bahrain Grand Prix:Race,RAI,MAG,3,2213.469,4,development_train,PROXY_NEGATIVE
903bcb44d0e4eae99762,2019:Bahrain Grand Prix:Race,RAI,RIC,7,2610.434,8,development_train,PROXY_NEGATIVE
dcc6d992d772c248ab78,2019:Bahrain Grand Prix:Race,RAI,RIC,8,2708.677,9,development_train,PROXY_NEGATIVE
1f82a1a310bfc9cec35f,2019:Bahrain Grand Prix:Race,RAI,VER,12,3121.343,13,development_train,PROXY_NEGATIVE
6868ee1a1ad27821d60a,2019:Bahrain Grand Prix:Race,RAI,GIO,14,3314.38,15,development_train,PROXY_POSITIVE
8eee83fd2b6b24e86191,2019:Bahrain Grand Prix:Race,RAI,VER,16,3508.524,17,development_train,PROXY_NEGATIVE
c6eebefd5a49c167d2fb,2019:Bahrain Grand Prix:Race,RAI,VER,17,3605.697,18,development_train,PROXY_NEGATIVE
4e8117ccaab728674307,2019:Bahrain Grand Prix:Race,RAI,RIC,19,3801.119,20,development_train,PROXY_NEGATIVE
956fc62af33d47caf51b,2019:Bahrain Grand Prix:Race,RAI,HUL,21,3997.761,22,development_train,PROXY_NEGATIVE
cfef881f10ac3403c34e,2019:Bahrain Grand Prix:Race,RAI,HUL,22,4096.05,23,development_train,PROXY_NEGATIVE
5af43dae996e0a3c63ef,2019:Bahrain Grand Prix:Race,RAI,HUL,23,4193.77,24,development_train,PROXY_NEGATIVE
6f9559b9626eb09ba984,2019:Bahrain Grand Prix:Race,RAI,NOR,26,4490.703,27,development_train,PROXY_NEGATIVE
9797ce2c01d89d3e6117,2019:Bahrain Grand Prix:Race,RAI,NOR,29,4787.558,30,development_train,PROXY_NEGATIVE
d215e20e321eed3e4acc,2019:Bahrain Grand Prix:Race,RAI,NOR,30,4886.259,31,development_train,PROXY_NEGATIVE
a09f9c08fc279e39e9f0,2019:Bahrain Grand Prix:Race,RAI,NOR,31,4985.791,32,development_train,PROXY_NEGATIVE
6b395d207d81fba95863,2019:Bahrain Grand Prix:Race,RAI,MAG,34,5304.055,35,development_train,PROXY_POSITIVE
bb5b5b73faafce04eb97,2019:Bahrain Grand Prix:Race,RAI,NOR,37,5598.683,38,development_train,PROXY_NEGATIVE
0b437dce0aa6ab0f0db2,2019:Bahrain Grand Prix:Race,RAI,VET,40,5887.813,41,development_train,PROXY_NEGATIVE
7718dbfd9017bafb9c98,2019:Bahrain Grand Prix:Race,RAI,RIC,44,6273.182,45,development_train,PROXY_POSITIVE
0b20a1187b356f279f6e,2019:Bahrain Grand Prix:Race,RAI,NOR,46,6466.112,47,development_train,PROXY_NEGATIVE
a86b7b097e6785d37787,2019:Bahrain Grand Prix:Race,RIC,RAI,3,2214.064,4,development_train,PROXY_POSITIVE
dbf91c693752c0d87ca1,2019:Bahrain Grand Prix:Race,RIC,VER,7,2608.811,8,development_train,PROXY_NEGATIVE
42490fbca9b8d66ff2b8,2019:Bahrain Grand Prix:Race,RIC,VER,8,2707.0,9,development_train,PROXY_NEGATIVE
ed859c47368a691c81d1,2019:Bahrain Grand Prix:Race,RIC,VET,16,3495.704,17,development_train,PROXY_NEGATIVE
90b79cf80f69ade15267,2019:Bahrain Grand Prix:Race,RIC,VET,17,3592.732,18,development_train,PROXY_NEGATIVE
b7811f0fe2f15d5d1646,2019:Bahrain Grand Prix:Race,RIC,VER,19,3792.125,20,development_train,PROXY_NEGATIVE
ed585fdd97106fb40294,2019:Bahrain Grand Prix:Race,RIC,VER,21,3990.858,22,development_train,PROXY_NEGATIVE
a5032a1bb956afa735ff,2019:Bahrain Grand Prix:Race,RIC,VER,22,4089.856,23,development_train,PROXY_NEGATIVE
fcf9fe78cc8faf535e86,2019:Bahrain Grand Prix:Race,RIC,VER,23,4189.305,24,development_train,PROXY_NEGATIVE
a89b54a777ce165709cd,2019:Bahrain Grand Prix:Race,RIC,MAG,26,4512.085,27,development_train,PROXY_NEGATIVE
41b11a5c814f501688e5,2019:Bahrain Grand Prix:Race,RIC,MAG,29,4805.918,30,development_train,PROXY_POSITIVE
cb66a1c77f2236080f62,2019:Bahrain Grand Prix:Race,RIC,PER,30,4904.285,31,development_train,PROXY_NEGATIVE
10dcfa0bfbd694e5409b,2019:Bahrain Grand Prix:Race,RIC,PER,31,5001.702,32,development_train,PROXY_NEGATIVE
29c478143b1e62c7d9c7,2019:Bahrain Grand Prix:Race,RIC,GAS,34,5294.789,35,development_train,PROXY_NEGATIVE
3cdb5d987e090fafa0bd,2019:Bahrain Grand Prix:Race,RIC,GAS,37,5588.211,38,development_train,PROXY_NEGATIVE
280133c7efcccd10f056,2019:Bahrain Grand Prix:Race,RIC,HUL,40,5883.031,41,development_train,PROXY_NEGATIVE
c3769282aa138c5b91ec,2019:Bahrain Grand Prix:Race,RIC,NOR,44,6272.484,45,development_train,PROXY_NEGATIVE
13603d9c39f2ac70ce8f,2019:Bahrain Grand Prix:Race,RIC,RAI,46,6467.788,47,development_train,PROXY_NEGATIVE
01096f431091672059fe,2019:Bahrain Grand Prix:Race,RUS,KUB,3,2220.058,4,development_train,PROXY_POSITIVE
135ab551a024cccc7b07,2019:Bahrain Grand Prix:Race,RUS,KUB,7,2623.242,8,development_train,PROXY_NEGATIVE
4bc0fd3ee24dc7789fed,2019:Bahrain Grand Prix:Race,RUS,KUB,8,2723.359,9,development_train,PROXY_NEGATIVE
ac28b248f1ffde6f4c23,2019:Bahrain Grand Prix:Race,RUS,KVY,14,3348.465,15,development_train,PROXY_NEGATIVE
f6b825a38fc45fbb354d,2019:Bahrain Grand Prix:Race,RUS,KUB,16,3543.451,17,development_train,PROXY_NEGATIVE
eaf0ef01f00bc8d29af7,2019:Bahrain Grand Prix:Race,RUS,KUB,17,3641.808,18,development_train,PROXY_NEGATIVE
50009e0a6036da73bee3,2019:Bahrain Grand Prix:Race,RUS,KUB,19,3839.634,20,development_train,PROXY_NEGATIVE
bb62e05ebcedc692a3a8,2019:Bahrain Grand Prix:Race,RUS,KUB,21,4038.42,22,development_train,PROXY_POSITIVE
8085334a52c63c2930fe,2019:Bahrain Grand Prix:Race,RUS,KVY,22,4138.06,23,development_train,PROXY_NEGATIVE
6b7075ea5fa0593564f8,2019:Bahrain Grand Prix:Race,RUS,KVY,23,4237.438,24,development_train,PROXY_NEGATIVE
59d118ce34e21abbcabe,2019:Bahrain Grand Prix:Race,RUS,ALB,29,4857.849,30,development_train,PROXY_NEGATIVE
887039cab94d16d04f35,2019:Bahrain Grand Prix:Race,RUS,ALB,30,4956.201,31,development_train,PROXY_NEGATIVE
121ffeaad4717ca28db9,2019:Bahrain Grand Prix:Race,RUS,ALB,31,5054.801,32,development_train,PROXY_NEGATIVE
d063c621b1477d77bbd7,2019:Bahrain Grand Prix:Race,RUS,ALB,33,5252.55,34,development_train,PROXY_NEGATIVE
0af8c1cb3a2143b247a6,2019:Bahrain Grand Prix:Race,RUS,PER,34,5350.851,35,development_train,PROXY_NEGATIVE
55d9b733c60371926242,2019:Bahrain Grand Prix:Race,RUS,STR,37,5647.62,38,development_train,PROXY_NEGATIVE
4c57485cfef544bc065a,2019:Bahrain Grand Prix:Race,RUS,STR,40,5945.635,41,development_train,PROXY_NEGATIVE
0d9341a6ab8b3c8cc35c,2019:Bahrain Grand Prix:Race,RUS,STR,44,6342.831,45,development_train,PROXY_NEGATIVE
e24d23276af9c60e5450,2019:Bahrain Grand Prix:Race,RUS,STR,46,6540.453,47,development_train,PROXY_NEGATIVE
51c11d5017aaf8b696ff,2019:Bahrain Grand Prix:Race,SAI,VER,3,2212.235,4,development_train,PROXY_NEGATIVE
5cdd121f55028cb21a99,2019:Bahrain Grand Prix:Race,SAI,GRO,7,2679.769,8,development_train,PROXY_NEGATIVE
b1e568299f3c1d2c0ca1,2019:Bahrain Grand Prix:Race,SAI,GRO,8,2776.531,9,development_train,PROXY_NEGATIVE
d5b6bef2ee7e8dc7862f,2019:Bahrain Grand Prix:Race,SAI,GRO,12,3165.943,13,development_train,PROXY_NEGATIVE
04d8080fb988f38e985f,2019:Bahrain Grand Prix:Race,SAI,GRO,14,3361.904,15,development_train,PROXY_NEGATIVE
8844d550e2619ed59292,2019:Bahrain Grand Prix:Race,SAI,STR,16,3558.921,17,development_train,PROXY_NEGATIVE
2262a1b84344ea93b486,2019:Bahrain Grand Prix:Race,SAI,STR,17,3657.791,18,development_train,PROXY_NEGATIVE
139596fc4895b322bab0,2019:Bahrain Grand Prix:Race,SAI,STR,19,3854.928,20,development_train,PROXY_NEGATIVE
d8363309dde9e7404e00,2019:Bahrain Grand Prix:Race,SAI,STR,21,4052.71,22,development_train,PROXY_NEGATIVE
8632854e5dfb9a9caa31,2019:Bahrain Grand Prix:Race,SAI,STR,22,4151.523,23,development_train,PROXY_POSITIVE
8bc2b3163116e0079368,2019:Bahrain Grand Prix:Race,SAI,KUB,23,4250.455,24,development_train,PROXY_NEGATIVE
ec1b84bcf1eb8e52ad7f,2019:Bahrain Grand Prix:Race,SAI,STR,26,4572.749,27,development_train,PROXY_NEGATIVE
44f8657262d6e013c6a9,2019:Bahrain Grand Prix:Race,SAI,KUB,29,4865.213,30,development_train,PROXY_NEGATIVE
351a2e644b12e25fe4f4,2019:Bahrain Grand Prix:Race,SAI,KUB,30,4963.339,31,development_train,PROXY_POSITIVE
176872b73706ff7c6104,2019:Bahrain Grand Prix:Race,SAI,STR,31,5062.225,32,development_train,PROXY_NEGATIVE
85b9b82d74fb2d74610e,2019:Bahrain Grand Prix:Race,SAI,STR,33,5256.707,34,development_train,PROXY_NEGATIVE
2be77e7a85ae204e67ff,2019:Bahrain Grand Prix:Race,SAI,STR,34,5354.506,35,development_train,PROXY_NEGATIVE
58dca132827c44daf7a5,2019:Bahrain Grand Prix:Race,SAI,RUS,37,5649.153,38,development_train,PROXY_NEGATIVE
988636800cac18c8a6bf,2019:Bahrain Grand Prix:Race,SAI,RUS,44,6356.223,45,development_train,PROXY_NEGATIVE
ce68673da1642ba87787,2019:Bahrain Grand Prix:Race,SAI,RUS,46,6548.397,47,development_train,PROXY_NEGATIVE
8441e97400c6a07409d6,2019:Bahrain Grand Prix:Race,STR,RUS,3,2271.611,4,development_train,PROXY_NEGATIVE
27b0477439a265af5209,2019:Bahrain Grand Prix:Race,STR,RUS,7,2663.583,8,development_train,PROXY_NEGATIVE
b10156580d7c798ef001,2019:Bahrain Grand Prix:Race,STR,RUS,8,2761.933,9,development_train,PROXY_NEGATIVE
470129d954bee514dabd,2019:Bahrain Grand Prix:Race,STR,KUB,12,3156.274,13,development_train,PROXY_NEGATIVE
96f854b0855ab5869a19,2019:Bahrain Grand Prix:Race,STR,RUS,14,3352.977,15,development_train,PROXY_NEGATIVE
a6a7664aa40399b6e650,2019:Bahrain Grand Prix:Race,STR,RUS,16,3550.354,17,development_train,PROXY_NEGATIVE
bac257ab05eda5db6772,2019:Bahrain Grand Prix:Race,STR,RUS,17,3649.133,18,development_train,PROXY_NEGATIVE
930e15af8836776f1290,2019:Bahrain Grand Prix:Race,STR,RUS,19,3847.425,20,development_train,PROXY_NEGATIVE
cdc5d9f2fce163390f49,2019:Bahrain Grand Prix:Race,STR,RUS,21,4047.304,22,development_train,PROXY_NEGATIVE
8be9192a5c3ead29c077,2019:Bahrain Grand Prix:Race,STR,KUB,22,4147.035,23,development_train,PROXY_NEGATIVE
a9cb94bc9573d6b54d10,2019:Bahrain Grand Prix:Race,STR,KUB,26,4570.096,27,development_train,PROXY_NEGATIVE
b39ab1dea16642ec9695,2019:Bahrain Grand Prix:Race,STR,RUS,29,4863.687,30,development_train,PROXY_NEGATIVE
2bcfd5d909db0b5c24e9,2019:Bahrain Grand Prix:Race,STR,RUS,30,4961.601,31,development_train,PROXY_NEGATIVE
0728effd96f480b4bc3f,2019:Bahrain Grand Prix:Race,STR,RUS,31,5060.33,32,development_train,PROXY_NEGATIVE
c1f423461990ae6bb67a,2019:Bahrain Grand Prix:Race,STR,RUS,33,5255.189,34,development_train,PROXY_NEGATIVE
149654fa8b15eaa0f3b3,2019:Bahrain Grand Prix:Race,STR,RUS,34,5352.814,35,development_train,PROXY_NEGATIVE
6ac62cd76b8492dd0571,2019:Bahrain Grand Prix:Race,STR,PER,37,5647.62,38,development_train,PROXY_NEGATIVE
d718458d319f49bf31b8,2019:Bahrain Grand Prix:Race,STR,KVY,40,5941.921,41,development_train,PROXY_NEGATIVE
48a92ad7d60d0e46c522,2019:Bahrain Grand Prix:Race,STR,MAG,44,6336.72,45,development_train,PROXY_NEGATIVE
f25c11adb2f83eca2912,2019:Bahrain Grand Prix:Race,STR,MAG,46,6533.812,47,development_train,PROXY_NEGATIVE
306e032f114d1d01901a,2019:Bahrain Grand Prix:Race,VER,BOT,3,2211.468,4,development_train,PROXY_NEGATIVE
f911efe619855afba7b2,2019:Bahrain Grand Prix:Race,VER,BOT,7,2604.143,8,development_train,PROXY_NEGATIVE
55c20c0a824af0108f91,2019:Bahrain Grand Prix:Race,VER,BOT,8,2701.446,9,development_train,PROXY_NEGATIVE
3a56f21c656251a34d10,2019:Bahrain Grand Prix:Race,VER,GIO,12,3110.726,13,development_train,PROXY_POSITIVE
6c5100728672fc32e871,2019:Bahrain Grand Prix:Race,VER,BOT,14,3307.176,15,development_train,PROXY_NEGATIVE
b323603c7e5c06825dbd,2019:Bahrain Grand Prix:Race,VER,BOT,16,3500.158,17,development_train,PROXY_NEGATIVE
fe852d6ee06098c1e0a1,2019:Bahrain Grand Prix:Race,VER,BOT,17,3597.069,18,development_train,PROXY_NEGATIVE
5b6164faad5a182790bb,2019:Bahrain Grand Prix:Race,VER,BOT,19,3790.735,20,development_train,PROXY_NEGATIVE
d475e38f80a9dad4c115,2019:Bahrain Grand Prix:Race,VER,BOT,21,3984.508,22,development_train,PROXY_NEGATIVE
356bb551ec56708872ae,2019:Bahrain Grand Prix:Race,VER,BOT,22,4081.169,23,development_train,PROXY_NEGATIVE
9b0fe5ca75a3086b1a4e,2019:Bahrain Grand Prix:Race,VER,BOT,23,4178.307,24,development_train,PROXY_NEGATIVE
316f1cc7170b1bb14973,2019:Bahrain Grand Prix:Race,VER,BOT,26,4470.865,27,development_train,PROXY_NEGATIVE
cab1ee249fb7957ca857,2019:Bahrain Grand Prix:Race,VER,BOT,29,4764.455,30,development_train,PROXY_NEGATIVE
d863dfb31099af9c38ff,2019:Bahrain Grand Prix:Race,VER,BOT,30,4862.299,31,development_train,PROXY_NEGATIVE
16ab3702643693fc9683,2019:Bahrain Grand Prix:Race,VER,BOT,31,4960.84,32,development_train,PROXY_NEGATIVE
77bbb6cba470e535e142,2019:Bahrain Grand Prix:Race,VER,NOR,33,5179.26,34,development_train,PROXY_POSITIVE
016c10dfe5005b5f0201,2019:Bahrain Grand Prix:Race,VER,BOT,34,5280.636,35,development_train,PROXY_NEGATIVE
d434d12d231280013576,2019:Bahrain Grand Prix:Race,VER,BOT,40,5857.482,41,development_train,PROXY_NEGATIVE
b0c4fecbe77c641acb1a,2019:Bahrain Grand Prix:Race,VER,BOT,44,6242.222,45,development_train,PROXY_NEGATIVE
ec86b6b19ad243d83b3d,2019:Bahrain Grand Prix:Race,VER,BOT,46,6433.946,47,development_train,PROXY_NEGATIVE
c2b5f525a080f9d5b211,2019:Bahrain Grand Prix:Race,VET,LEC,7,2596.201,8,development_train,PROXY_NEGATIVE
f1b854a1d46a213f6c93,2019:Bahrain Grand Prix:Race,VET,LEC,8,2693.751,9,development_train,PROXY_NEGATIVE
40d07a3a9509e4738174,2019:Bahrain Grand Prix:Race,VET,LEC,12,3084.705,13,development_train,PROXY_NEGATIVE
0b6f5c939104c827515b,2019:Bahrain Grand Prix:Race,VET,HAM,16,3495.704,17,development_train,PROXY_NEGATIVE
48c8b1eb6b2a218b5c13,2019:Bahrain Grand Prix:Race,VET,HAM,17,3590.888,18,development_train,PROXY_NEGATIVE
67ca9dbca541a6a2e38c,2019:Bahrain Grand Prix:Race,VET,HAM,19,3781.837,20,development_train,PROXY_NEGATIVE
4f5ab0bbba6d5173123f,2019:Bahrain Grand Prix:Race,VET,HAM,21,3973.504,22,development_train,PROXY_NEGATIVE
77648ed96d878fb9d1a8,2019:Bahrain Grand Prix:Race,VET,HAM,22,4069.682,23,development_train,PROXY_POSITIVE
4b602ace173533d9f548,2019:Bahrain Grand Prix:Race,VET,LEC,23,4166.177,24,development_train,PROXY_NEGATIVE
a905432842ac50d7d196,2019:Bahrain Grand Prix:Race,VET,LEC,26,4455.197,27,development_train,PROXY_NEGATIVE
1eb228d841e5a499e7bb,2019:Bahrain Grand Prix:Race,VET,LEC,29,4745.88,30,development_train,PROXY_NEGATIVE
a10ae55b7fce488e08f9,2019:Bahrain Grand Prix:Race,VET,LEC,30,4842.815,31,development_train,PROXY_NEGATIVE
fe8f012aa179deafda25,2019:Bahrain Grand Prix:Race,VET,LEC,31,4939.714,32,development_train,PROXY_NEGATIVE
d215d9c3b864299732ec,2019:Bahrain Grand Prix:Race,VET,LEC,33,5133.845,34,development_train,PROXY_NEGATIVE
8b0c0d41262401193170,2019:Bahrain Grand Prix:Race,VET,LEC,34,5230.853,35,development_train,PROXY_NEGATIVE
b2eeb454e2e46aa3db9b,2019:Bahrain Grand Prix:Race,VET,LEC,37,5542.053,38,development_train,PROXY_NEGATIVE
ad1078f1fa4bf9b9b847,2019:Bahrain Grand Prix:Race,VET,NOR,40,5886.476,41,development_train,PROXY_POSITIVE
96a29baf0c7660058ace,2019:Bahrain Grand Prix:Race,VET,VER,44,6268.356,45,development_train,PROXY_NEGATIVE
3c8d8773a3052a4e4589,2019:Bahrain Grand Prix:Race,VET,VER,46,6460.137,47,development_train,PROXY_NEGATIVE
4e786d1410f0334bbf04,2019:Belgian Grand Prix:Race,ALB,HUL,5,2686.053,6,development_train,PROXY_NEGATIVE
b78ab61516429a5f0bf0,2019:Belgian Grand Prix:Race,ALB,HUL,8,3026.469,9,development_train,PROXY_NEGATIVE
682e5c67ed3d283b4354,2019:Belgian Grand Prix:Race,ALB,GIO,12,3474.413,13,development_train,PROXY_NEGATIVE
9e87a364cf099e89b5cb,2019:Belgian Grand Prix:Race,ALB,GIO,13,3586.536,14,development_train,PROXY_NEGATIVE
2435c2207cec97e1bf41,2019:Belgian Grand Prix:Race,ALB,GIO,15,3810.384,16,development_train,PROXY_NEGATIVE
733cfb15924832c9f998,2019:Belgian Grand Prix:Race,ALB,GIO,16,3921.052,17,development_train,PROXY_NEGATIVE
ef3ad6d524435c29adeb,2019:Belgian Grand Prix:Race,ALB,GIO,17,4031.978,18,development_train,PROXY_NEGATIVE
4d9d1e225b2667709b76,2019:Belgian Grand Prix:Race,ALB,GIO,18,4142.265,19,development_train,PROXY_NEGATIVE
90ed3703029b1645c575,2019:Belgian Grand Prix:Race,ALB,GIO,19,4253.226,20,development_train,PROXY_NEGATIVE
eb9dcbc4896e1a3b29a6,2019:Belgian Grand Prix:Race,ALB,GIO,21,4475.149,22,development_train,PROXY_NEGATIVE
1902b5384d0b76ba9884,2019:Belgian Grand Prix:Race,ALB,STR,24,4819.775,25,development_train,PROXY_NEGATIVE
b5e8a9f66b33a63dc310,2019:Belgian Grand Prix:Race,ALB,KVY,25,4935.221,26,development_train,PROXY_NEGATIVE
4dac91d907cebccf7a92,2019:Belgian Grand Prix:Race,ALB,KVY,26,5043.173,27,development_train,PROXY_NEGATIVE
45b3a091b6a9ea999323,2019:Belgian Grand Prix:Race,ALB,STR,27,5151.365,28,development_train,PROXY_NEGATIVE
18c6713eff847757354d,2019:Belgian Grand Prix:Race,ALB,STR,28,5260.853,29,development_train,PROXY_POSITIVE
8345755e72f50399b6d4,2019:Belgian Grand Prix:Race,ALB,HUL,29,5371.191,30,development_train,PROXY_NEGATIVE
c1736809b3d20141b038,2019:Belgian Grand Prix:Race,ALB,HUL,30,5480.874,31,development_train,PROXY_POSITIVE
d6d65939bf5150b5707e,2019:Belgian Grand Prix:Race,ALB,GAS,31,5590.353,32,development_train,PROXY_POSITIVE
3185c446d53f96a24b64,2019:Belgian Grand Prix:Race,ALB,KVY,33,5809.66,34,development_train,PROXY_NEGATIVE
b119f4edd417893e86a6,2019:Belgian Grand Prix:Race,ALB,KVY,34,5919.808,35,development_train,PROXY_NEGATIVE
dff1099014b0e6185d4f,2019:Belgian Grand Prix:Race,ALB,KVY,35,6029.829,36,development_train,PROXY_NEGATIVE
d24068ef6b0ca0b92b47,2019:Belgian Grand Prix:Race,ALB,PER,39,6462.091,40,development_train,PROXY_NEGATIVE
9bf019cdf608bdbee4ef,2019:Belgian Grand Prix:Race,ALB,PER,40,6569.915,41,development_train,PROXY_NEGATIVE
7b2151101c3fb70c0159,2019:Belgian Grand Prix:Race,BOT,HAM,5,2681.089,6,development_train,PROXY_NEGATIVE
450481b84d342ca78698,2019:Belgian Grand Prix:Race,BOT,HAM,8,3013.231,9,development_train,PROXY_NEGATIVE
328a9fdc553f9f3d02ad,2019:Belgian Grand Prix:Race,BOT,HAM,12,3452.387,13,development_train,PROXY_NEGATIVE
9902b431393c515005be,2019:Belgian Grand Prix:Race,BOT,HAM,13,3562.045,14,development_train,PROXY_NEGATIVE
875d48e77e776786cd8e,2019:Belgian Grand Prix:Race,BOT,HAM,14,3671.507,15,development_train,PROXY_NEGATIVE
192a43434f3ec1f91048,2019:Belgian Grand Prix:Race,BOT,HAM,15,3780.82,16,development_train,PROXY_NEGATIVE
0e9fb9b5e9d3bf8b0ce8,2019:Belgian Grand Prix:Race,BOT,HAM,16,3890.268,17,development_train,PROXY_NEGATIVE
54fdfb106ba1305dd649,2019:Belgian Grand Prix:Race,BOT,HAM,17,3999.685,18,development_train,PROXY_NEGATIVE
5029398efed928f6ce51,2019:Belgian Grand Prix:Race,BOT,HAM,18,4108.913,19,development_train,PROXY_NEGATIVE
ac1bc64519b4cd1c2f97,2019:Belgian Grand Prix:Race,BOT,HAM,19,4218.488,20,development_train,PROXY_NEGATIVE
0f572ebd217ab19ca15d,2019:Belgian Grand Prix:Race,BOT,HAM,24,4778.037,25,development_train,PROXY_NEGATIVE
db919b9068bb39cace7e,2019:Belgian Grand Prix:Race,BOT,HAM,25,4891.032,26,development_train,PROXY_NEGATIVE
1b9be8c71dac17a511e2,2019:Belgian Grand Prix:Race,BOT,HAM,26,4997.583,27,development_train,PROXY_NEGATIVE
a46a4fa5e05201c934d1,2019:Belgian Grand Prix:Race,BOT,HAM,27,5104.193,28,development_train,PROXY_NEGATIVE
a5bf3b1cffb0548ead26,2019:Belgian Grand Prix:Race,BOT,HAM,28,5210.658,29,development_train,PROXY_NEGATIVE
39c72bccd8399c0f6388,2019:Belgian Grand Prix:Race,BOT,HAM,29,5317.442,30,development_train,PROXY_NEGATIVE
51e123fb8fc4a25d1196,2019:Belgian Grand Prix:Race,BOT,HAM,30,5424.295,31,development_train,PROXY_NEGATIVE
58ca7808cf6675c51f95,2019:Belgian Grand Prix:Race,BOT,HAM,31,5531.78,32,development_train,PROXY_NEGATIVE
c8f914cdbbafed7e0e5d,2019:Belgian Grand Prix:Race,BOT,HAM,33,5746.794,34,development_train,PROXY_NEGATIVE
2adb953459edac5e8e06,2019:Belgian Grand Prix:Race,BOT,HAM,34,5855.814,35,development_train,PROXY_NEGATIVE
a62265baf3d99322f72b,2019:Belgian Grand Prix:Race,BOT,HAM,35,5962.881,36,development_train,PROXY_NEGATIVE
7cbbcd2710ac9690ad5d,2019:Belgian Grand Prix:Race,BOT,HAM,39,6391.744,40,development_train,PROXY_NEGATIVE
107e4d7ce6e134bf6dd8,2019:Belgian Grand Prix:Race,BOT,HAM,40,6499.473,41,development_train,PROXY_NEGATIVE
64adfff2114cb6ea6d91,2019:Belgian Grand Prix:Race,GAS,PER,5,2683.758,6,development_train,PROXY_NEGATIVE
34365ff9137c123ff8fe,2019:Belgian Grand Prix:Race,GAS,PER,8,3022.562,9,development_train,PROXY_NEGATIVE
bba85af10fa230af3baf,2019:Belgian Grand Prix:Race,GAS,PER,12,3469.454,13,development_train,PROXY_NEGATIVE
d9eec774b92e3f45d686,2019:Belgian Grand Prix:Race,GAS,RUS,14,3704.014,15,development_train,PROXY_POSITIVE
