window_id,race_id,eligible_graph,graph_exclusion_reason,attacker_driver,target_driver_fixed,decision_session_time_sec,source_lineage_present,matched_candidate_id,supporting_event_id,event_classification,review_status
2bc5962a4cde1055842a,2019:Abu Dhabi Grand Prix:Race,True,,RIC,RAI,6974.643,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
4b87876551c96e69c72c,2019:Australian Grand Prix:Race,True,,BOT,VER,4072.878,True,,046e0fc4d8419119c679824f,,AUTOMATED_REVIEW_UNREVIEWED
3a5c9fb9dc2f8287c3ff,2019:Australian Grand Prix:Race,True,,GAS,KVY,4198.681,True,,74cdf80157279edcf7f16e08,,AUTOMATED_REVIEW_UNREVIEWED
ce98c920a9e555c2c8eb,2019:Australian Grand Prix:Race,True,,GAS,STR,4287.953,True,,4962bad393e253f136bd2fe9,,AUTOMATED_REVIEW_UNREVIEWED
7fd8b144e1bbbde21ad8,2019:Australian Grand Prix:Race,True,,MAG,GIO,3490.858,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
feffc9a1dde02866352c,2019:Australian Grand Prix:Race,True,,MAG,GAS,5188.518,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d3ede85fe7c9a6e571a1,2019:Australian Grand Prix:Race,True,,NOR,HUL,3023.961,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7b958c90dbf972918381,2019:Australian Grand Prix:Race,True,,NOR,GRO,3205.735,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
dbf8106c4421a692f99e,2019:Australian Grand Prix:Race,True,,NOR,GIO,4222.781,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ef854244b9bf2c4caf64,2019:Australian Grand Prix:Race,True,,PER,RUS,3230.567,True,,c841522aebd7860d63ca4b81,,AUTOMATED_REVIEW_UNREVIEWED
20116c353b37d94c7301,2019:Australian Grand Prix:Race,True,,PER,ALB,4224.79,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d3110f0d78547cad2cf5,2019:Australian Grand Prix:Race,True,,PER,GIO,4315.486,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b9ac5d8f59eb43d490e8,2019:Australian Grand Prix:Race,True,,RIC,KUB,2259.352,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2acef9b600c4a04563d5,2019:Australian Grand Prix:Race,True,,RIC,RUS,4247.852,True,,cdec2e48e5675b8bc75ce9ce,,AUTOMATED_REVIEW_UNREVIEWED
1e77e718580761fa96c6,2019:Australian Grand Prix:Race,True,,STR,PER,3029.039,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
54d4a51805cfba5bbac2,2019:Australian Grand Prix:Race,True,,STR,NOR,3210.928,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
80b55b59f1a136359959,2019:Australian Grand Prix:Race,True,,VER,HAM,3182.704,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
50671adbf909ccdbb8f0,2019:Austrian Grand Prix:Race,True,,ALB,GRO,2560.325,True,,9ada9fd6e121dbe7f1091080,,AUTOMATED_REVIEW_UNREVIEWED
6bf0f768d2e343550473,2019:Austrian Grand Prix:Race,True,,ALB,MAG,2633.127,True,,c088d7f63ef6281642fdddcb,,AUTOMATED_REVIEW_UNREVIEWED
d97bad308944610f984f,2019:Austrian Grand Prix:Race,True,,GAS,RAI,3465.742,True,,bb2b0d0a64cba91a468e008c,,AUTOMATED_REVIEW_UNREVIEWED
58054dc18c01678c306c,2019:Austrian Grand Prix:Race,True,,HAM,BOT,3301.691,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6d3d77ad1f6e8a1125fa,2019:Austrian Grand Prix:Race,True,,HUL,MAG,2196.319,True,,1b03fdb20370cfb9a53078ef,,AUTOMATED_REVIEW_UNREVIEWED
00f2376c858e8732629a,2019:Austrian Grand Prix:Race,True,,KVY,KUB,2128.608,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
55f4d096bbb226e37b56,2019:Austrian Grand Prix:Race,True,,KVY,RUS,2923.646,True,,04dcdd9ee568f2dfb668afcd,,AUTOMATED_REVIEW_UNREVIEWED
b89b89031c609bd44bd6,2019:Austrian Grand Prix:Race,True,,MAG,KUB,3454.224,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
af1b78413425b79dc4cc,2019:Austrian Grand Prix:Race,True,,PER,MAG,2123.724,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a1a8e5c8f084ee7727c8,2019:Austrian Grand Prix:Race,True,,RAI,ALB,3977.53,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2a65c6d29e563f4963b8,2019:Austrian Grand Prix:Race,True,,RUS,KVY,2129.23,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
47beff0dcfd4ea630742,2019:Austrian Grand Prix:Race,True,,SAI,RIC,3476.0,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b1a64973d7861c723f6e,2019:Austrian Grand Prix:Race,True,,SAI,STR,5037.026,True,,fe1f08106ce07e0b7344a16f,,AUTOMATED_REVIEW_UNREVIEWED
93a5d2465ee0cf86b3f4,2019:Austrian Grand Prix:Race,True,,SAI,GIO,5451.023,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
be35cb0d4b18775bfcd8,2019:Austrian Grand Prix:Race,True,,STR,MAG,2268.638,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
94d93f1212c74fc49bde,2019:Austrian Grand Prix:Race,True,,STR,GRO,4057.82,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
0e1bd7f73653e0c23c5e,2019:Austrian Grand Prix:Race,True,,VET,NOR,2120.233,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
0136ce7ab3c43bff388a,2019:Austrian Grand Prix:Race,True,,VET,RAI,2260.916,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
274befd271e3131345d2,2019:Austrian Grand Prix:Race,True,,VET,GAS,3465.742,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f32fc4214cb22ecdd4dc,2019:Azerbaijan Grand Prix:Race,True,,ALB,RIC,2916.316,True,,0a795cd97f54284b1aa4d028,,AUTOMATED_REVIEW_UNREVIEWED
03983389e822caf5cd5e,2019:Azerbaijan Grand Prix:Race,True,,ALB,RUS,3830.652,True,,74bfbea3d958de00c878a2ff,,AUTOMATED_REVIEW_UNREVIEWED
51db1b71f2b8895f3c19,2019:Azerbaijan Grand Prix:Race,True,,GAS,RUS,2144.819,True,,0185507b5f40f56471a2e5cc,,AUTOMATED_REVIEW_UNREVIEWED
fba91a10ac2c8ea3b503,2019:Azerbaijan Grand Prix:Race,True,,GAS,RAI,2366.387,True,,3eafa9d2335e16c3f0333b17,,AUTOMATED_REVIEW_UNREVIEWED
73c6aa9c0836a7583e74,2019:Azerbaijan Grand Prix:Race,True,,GAS,GIO,2474.944,True,,7d9db6ad5d54746c1a57f8c8,,AUTOMATED_REVIEW_UNREVIEWED
963fa0b9ed8bed37b66b,2019:Azerbaijan Grand Prix:Race,True,,GAS,ALB,2917.926,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a467b7d679562d5e0d29,2019:Azerbaijan Grand Prix:Race,True,,GAS,SAI,3141.498,True,,68b38ca1fbacd521a10a89c4,,AUTOMATED_REVIEW_UNREVIEWED
56a6a89fb8705a09bc0d,2019:Azerbaijan Grand Prix:Race,True,,GIO,RUS,3717.509,True,,f3ff469cc2fbb5730f0b4be2,,AUTOMATED_REVIEW_UNREVIEWED
a89038d49131c1b06e99,2019:Azerbaijan Grand Prix:Race,True,,GRO,HUL,2703.403,True,,908354716c8757163a3398fc,,AUTOMATED_REVIEW_UNREVIEWED
b5d9b1250aac51062db4,2019:Azerbaijan Grand Prix:Race,True,,GRO,ALB,3036.514,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b01157efc8526298ba17,2019:Azerbaijan Grand Prix:Race,True,,HAM,BOT,3104.571,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
cf340730d810795fe146,2019:Azerbaijan Grand Prix:Race,True,,KVY,KUB,3048.584,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e0e718cdb43755c8f381,2019:Azerbaijan Grand Prix:Race,True,,KVY,RUS,3157.281,True,,33629fb46ec33014085985fe,,AUTOMATED_REVIEW_UNREVIEWED
d933503e0ce742ca0f87,2019:Azerbaijan Grand Prix:Race,True,,KVY,GRO,3810.984,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
71f973c9365a4dd1d486,2019:Azerbaijan Grand Prix:Race,True,,LEC,RIC,2136.741,True,,9628f6723465515658369eeb,,AUTOMATED_REVIEW_UNREVIEWED
0e7482b43aab9bac82e6,2019:Azerbaijan Grand Prix:Race,True,,LEC,SAI,2356.506,True,,cb90f1441dc64970a90ba12a,,AUTOMATED_REVIEW_UNREVIEWED
76e0d7376f4edc59a312,2019:Azerbaijan Grand Prix:Race,True,,LEC,VER,2791.316,True,,1257245a547ad6eaf9c8fcda,,AUTOMATED_REVIEW_UNREVIEWED
9c18a659aff109151e52,2019:Azerbaijan Grand Prix:Race,True,,LEC,VET,3006.852,True,,61f5dcf6d57c0ab6d9002ad9,,AUTOMATED_REVIEW_UNREVIEWED
79087289dde7c51f8ec8,2019:Azerbaijan Grand Prix:Race,True,,MAG,KUB,3162.04,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
4a218383aa8cc9d645d9,2019:Azerbaijan Grand Prix:Race,True,,NOR,RUS,3040.993,True,,97c142a60a685f0695dc2ed0,,AUTOMATED_REVIEW_UNREVIEWED
0ffa618007506db98d6c,2019:Azerbaijan Grand Prix:Race,True,,PER,ALB,3144.309,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3e19f2e8b016ce969581,2019:Azerbaijan Grand Prix:Race,True,,PER,GRO,3372.166,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
069a1c6f5314e7c0140e,2019:Azerbaijan Grand Prix:Race,True,,RAI,KUB,3273.327,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f385de53b13348d5fa2d,2019:Azerbaijan Grand Prix:Race,True,,RAI,RUS,3382.17,True,,ecd44c163cddcfabfa89b469,,AUTOMATED_REVIEW_UNREVIEWED
d72c3e3c75470e5be236,2019:Azerbaijan Grand Prix:Race,True,,RIC,KVY,2358.259,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
16f2f0518ca41afa2146,2019:Azerbaijan Grand Prix:Race,True,,RIC,KUB,3386.972,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
24f61249cdfdeb7ca890,2019:Azerbaijan Grand Prix:Race,True,,RIC,MAG,4144.582,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e0ce99794f8ea8d496dc,2019:Azerbaijan Grand Prix:Race,True,,RIC,GRO,4468.909,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
33d0f0de37644dba994e,2019:Azerbaijan Grand Prix:Race,True,,RUS,RAI,2480.491,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d7929d780b30864fc932,2019:Azerbaijan Grand Prix:Race,True,,SAI,KVY,2134.663,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5b8adf478508ba5a5480,2019:Azerbaijan Grand Prix:Race,True,,SAI,NOR,2686.094,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
756048c4cb79be2abe9b,2019:Azerbaijan Grand Prix:Race,True,,SAI,PER,2908.174,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
cb340aab4c6e3c5afa97,2019:Azerbaijan Grand Prix:Race,True,,SAI,GRO,3591.677,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d72a530e96c813c56aa3,2019:Azerbaijan Grand Prix:Race,True,,STR,RUS,3605.542,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
0041a9e8e5703bfe4bfc,2019:Azerbaijan Grand Prix:Race,True,,STR,RAI,4038.111,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6fa2ceb383821df7b7db,2019:Azerbaijan Grand Prix:Race,True,,VER,PER,2461.63,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2d6c7fb0a2cba68b3675,2019:Azerbaijan Grand Prix:Race,True,,VER,GAS,3682.294,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
981864919f60ecd8dbe5,2019:Bahrain Grand Prix:Race,True,,ALB,MAG,3617.122,True,,f08b78b3c4584aca41b2dba7,,AUTOMATED_REVIEW_UNREVIEWED
c4dfe2d5f8ec3b8e0231,2019:Bahrain Grand Prix:Race,True,,ALB,KVY,5210.676,True,,278b1a4b7718151e1c912f20,,AUTOMATED_REVIEW_UNREVIEWED
4c4207962e18fa3f2ab5,2019:Bahrain Grand Prix:Race,True,,BOT,RIC,3595.332,True,,0e3fca15264969afa31f0d0a,,AUTOMATED_REVIEW_UNREVIEWED
19bf7b72ce863e1b973d,2019:Bahrain Grand Prix:Race,True,,GAS,MAG,3518.601,True,,cc819e07860fe6f33e29e63d,,AUTOMATED_REVIEW_UNREVIEWED
0f27f2579269418090eb,2019:Bahrain Grand Prix:Race,True,,GAS,PER,4007.442,True,,48f3998eb459fe884ab99586,,AUTOMATED_REVIEW_UNREVIEWED
f6d74a246242178f4da3,2019:Bahrain Grand Prix:Race,True,,HAM,VET,5542.821,True,,09d48cd9ac4ee78409986056,,AUTOMATED_REVIEW_UNREVIEWED
7cd9a4d96f2641ee097d,2019:Bahrain Grand Prix:Race,True,,HUL,PER,2214.979,True,,ad6c4311a1ba511033d30e25,,AUTOMATED_REVIEW_UNREVIEWED
624e9637a2f27fd540dd,2019:Bahrain Grand Prix:Race,True,,HUL,RAI,2709.367,True,,fb9bee57b178f877ce5a8bfc,,AUTOMATED_REVIEW_UNREVIEWED
8ad83109e7cff460ffb0,2019:Bahrain Grand Prix:Race,True,,HUL,RIC,4192.444,True,,4336ea9ff068c486a5dcb682,,AUTOMATED_REVIEW_UNREVIEWED
3ff741d61eacffdd32d7,2019:Bahrain Grand Prix:Race,True,,KVY,ALB,2714.438,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
97014ccbe0bb1b90a9c2,2019:Bahrain Grand Prix:Race,True,,KVY,KUB,3346.554,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ff8bd272d154140824e2,2019:Bahrain Grand Prix:Race,True,,KVY,MAG,5606.206,True,,033439a86dd06f44b53b8e31,,AUTOMATED_REVIEW_UNREVIEWED
b893c2fd6b72d1c8b426,2019:Bahrain Grand Prix:Race,True,,LEC,RIC,3295.727,True,,0a00818ce30439f96e41430a,,AUTOMATED_REVIEW_UNREVIEWED
7eb4d1ae6b1188b6afd1,2019:Bahrain Grand Prix:Race,True,,MAG,SAI,2212.991,True,,20589be6ac696dc590d43aa7,,AUTOMATED_REVIEW_UNREVIEWED
cc36aa6c80ff6adc3858,2019:Bahrain Grand Prix:Race,True,,MAG,PER,2612.242,True,,0d5817eae25c405ad6dd2005,,AUTOMATED_REVIEW_UNREVIEWED
70c15524c7a3d4b514d4,2019:Bahrain Grand Prix:Race,True,,NOR,MAG,2712.441,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6868ee1a1ad27821d60a,2019:Bahrain Grand Prix:Race,True,,RAI,GIO,3314.38,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6b395d207d81fba95863,2019:Bahrain Grand Prix:Race,True,,RAI,MAG,5304.055,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7718dbfd9017bafb9c98,2019:Bahrain Grand Prix:Race,True,,RAI,RIC,6273.182,True,,fcb4a9e298d2a1defc906cc7,,AUTOMATED_REVIEW_UNREVIEWED
a86b7b097e6785d37787,2019:Bahrain Grand Prix:Race,True,,RIC,RAI,2214.064,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
41b11a5c814f501688e5,2019:Bahrain Grand Prix:Race,True,,RIC,MAG,4805.918,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
01096f431091672059fe,2019:Bahrain Grand Prix:Race,True,,RUS,KUB,2220.058,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
bb62e05ebcedc692a3a8,2019:Bahrain Grand Prix:Race,True,,RUS,KUB,4038.42,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8632854e5dfb9a9caa31,2019:Bahrain Grand Prix:Race,True,,SAI,STR,4151.523,True,,e77d5ec78759f3078d37b782,,AUTOMATED_REVIEW_UNREVIEWED
351a2e644b12e25fe4f4,2019:Bahrain Grand Prix:Race,True,,SAI,KUB,4963.339,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3a56f21c656251a34d10,2019:Bahrain Grand Prix:Race,True,,VER,GIO,3110.726,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
77bbb6cba470e535e142,2019:Bahrain Grand Prix:Race,True,,VER,NOR,5179.26,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
77648ed96d878fb9d1a8,2019:Bahrain Grand Prix:Race,True,,VET,HAM,4069.682,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ad1078f1fa4bf9b9b847,2019:Bahrain Grand Prix:Race,True,,VET,NOR,5886.476,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
18c6713eff847757354d,2019:Belgian Grand Prix:Race,True,,ALB,STR,5260.853,True,,b13b2a67346065786eed9cf4,,AUTOMATED_REVIEW_UNREVIEWED
c1736809b3d20141b038,2019:Belgian Grand Prix:Race,True,,ALB,HUL,5480.874,True,,5f8599ac825681251e478a59,,AUTOMATED_REVIEW_UNREVIEWED
d6d65939bf5150b5707e,2019:Belgian Grand Prix:Race,True,,ALB,GAS,5590.353,True,,4bd002610a2f45f355ca9165,,AUTOMATED_REVIEW_UNREVIEWED
d9eec774b92e3f45d686,2019:Belgian Grand Prix:Race,True,,GAS,RUS,3704.014,True,,ebac0409040c7a004b79ca66,,AUTOMATED_REVIEW_UNREVIEWED
c59c5322c8a2604efc66,2019:Belgian Grand Prix:Race,True,,GAS,GRO,5810.781,True,,2c69a56641818ab1a4ba550c,,AUTOMATED_REVIEW_UNREVIEWED
53c41ac5a70a0a146c58,2019:Belgian Grand Prix:Race,True,,GIO,MAG,3585.672,True,,29fba0eb63b72acce7b9c25f,,AUTOMATED_REVIEW_UNREVIEWED
52ba3fcf8c7d423b4e6b,2019:Belgian Grand Prix:Race,True,,GIO,KVY,4695.738,True,,e92197cac6ae551cd6afbc6e,,AUTOMATED_REVIEW_UNREVIEWED
96f94c97a9efba18e726,2019:Belgian Grand Prix:Race,True,,GIO,GRO,5922.888,True,,46bdf6e6c0722d8f45403d69,,AUTOMATED_REVIEW_UNREVIEWED
f87f81b6073a26ab974c,2019:Belgian Grand Prix:Race,True,,GRO,MAG,4036.161,True,,92d4bd67780561567b6de1b3,,AUTOMATED_REVIEW_UNREVIEWED
46e115c72ae0e50796ed,2019:Belgian Grand Prix:Race,True,,HAM,VET,3669.087,True,,17a9d047ce59b46ec9b92358,,AUTOMATED_REVIEW_UNREVIEWED
9bc32d224e64bd55b5a6,2019:Belgian Grand Prix:Race,True,,HAM,VET,5527.744,True,,07cc60062298fa812f99d284,,AUTOMATED_REVIEW_UNREVIEWED
ff54d00a6a82a93415c4,2019:Belgian Grand Prix:Race,True,,HUL,KUB,3601.208,True,,1791c988fda45a3308442169,,AUTOMATED_REVIEW_UNREVIEWED
eb4b5c33fa25f8363169,2019:Belgian Grand Prix:Race,True,,HUL,RUS,3931.236,True,,2cd792255fdfa68108e81850,,AUTOMATED_REVIEW_UNREVIEWED
892f74721af925b7e4c1,2019:Belgian Grand Prix:Race,True,,HUL,RAI,4041.73,True,,b92c0f13a7aabde0db48eef5,,AUTOMATED_REVIEW_UNREVIEWED
a3eabc782703bc84c5dd,2019:Belgian Grand Prix:Race,True,,HUL,MAG,4264.355,True,,fd0091c412ac650e53d61ac8,,AUTOMATED_REVIEW_UNREVIEWED
00745c71375a93f2520d,2019:Belgian Grand Prix:Race,True,,HUL,GRO,6480.967,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1677894adc520d96dbbb,2019:Belgian Grand Prix:Race,True,,KUB,RUS,5397.358,True,,542a4d879dcfd797bf75519a,,AUTOMATED_REVIEW_UNREVIEWED
186357352bbf5e245edd,2019:Belgian Grand Prix:Race,True,,KVY,MAG,3472.573,True,,d80656328a51b30d53b8cfbf,,AUTOMATED_REVIEW_UNREVIEWED
224ca60ad8d07c0c94db,2019:Belgian Grand Prix:Race,True,,KVY,STR,5041.826,True,,034500678b8995564adb75d4,,AUTOMATED_REVIEW_UNREVIEWED
d8198623c51b1fd61582,2019:Belgian Grand Prix:Race,True,,KVY,HUL,5258.691,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
20ff0040470cafe55a7c,2019:Belgian Grand Prix:Race,True,,KVY,GAS,5477.793,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e831b9b90ec13e664688,2019:Belgian Grand Prix:Race,True,,KVY,RIC,5809.1,True,,a8ab01376c9497eb36c8c689,,AUTOMATED_REVIEW_UNREVIEWED
510ecc137fc45bb8c5e6,2019:Belgian Grand Prix:Race,True,,LEC,VET,4985.5,True,,a8b9085ae3ed9a5b19f1684b,,AUTOMATED_REVIEW_UNREVIEWED
5c7618148baa9b30b15b,2019:Belgian Grand Prix:Race,True,,MAG,KUB,5175.722,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
9305410bf6821fc02cc3,2019:Belgian Grand Prix:Race,True,,MAG,RUS,5284.466,True,,d63c6fe8624d138281423c53,,AUTOMATED_REVIEW_UNREVIEWED
b10a058d70d8a63bd33a,2019:Belgian Grand Prix:Race,True,,MAG,GRO,6595.071,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1c9a2faaf35f4133aff5,2019:Belgian Grand Prix:Race,True,,PER,RAI,3926.83,True,,9ab25d0d26b4e503b05c4948,,AUTOMATED_REVIEW_UNREVIEWED
ccf682d7a6db17b0974a,2019:Belgian Grand Prix:Race,True,,PER,GRO,4700.196,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e2d898b263d2a984993b,2019:Belgian Grand Prix:Race,True,,PER,RIC,4921.035,True,,ca68ff5e47e4ae9d0c7bf8eb,,AUTOMATED_REVIEW_UNREVIEWED
25f48f23f4ead97dc48d,2019:Belgian Grand Prix:Race,True,,PER,GIO,5250.863,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
cb05220b841dfab251cb,2019:Belgian Grand Prix:Race,True,,RAI,KUB,2688.292,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ba06fee7ebf493e90703,2019:Belgian Grand Prix:Race,True,,RIC,RUS,2687.53,True,,d94db06d83ea18d7c3ecc557,,AUTOMATED_REVIEW_UNREVIEWED
07ab951f012900874f9b,2019:Belgian Grand Prix:Race,True,,RIC,MAG,3811.533,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2b3927ad852f2c11e6b9,2019:Belgian Grand Prix:Race,True,,STR,GAS,3471.815,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
cd642dc2583394092a94,2019:Belgian Grand Prix:Race,True,,STR,RAI,4154.096,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
776bfbb8f0f1612ff550,2019:Belgian Grand Prix:Race,True,,VET,NOR,3901.757,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8e545f0dc22ae32095f1,2019:Brazilian Grand Prix:Race,True,,ALB,HAM,6912.132,True,,eb7da33af6b0d4d77296217e,,AUTOMATED_REVIEW_UNREVIEWED
fe6a44981dd85f23f3f2,2019:Brazilian Grand Prix:Race,True,,GAS,SAI,4024.034,True,,31d6ea182539115ceaf99f68,,AUTOMATED_REVIEW_UNREVIEWED
1944a3e95ccaf14c4837,2019:Brazilian Grand Prix:Race,True,,GIO,MAG,2213.256,True,,3f6f326c4a47dcad6bd79002,,AUTOMATED_REVIEW_UNREVIEWED
c59bdeba84322ea8a780,2019:Brazilian Grand Prix:Race,True,,GRO,RAI,3414.772,True,,60f16a4d55effffe7a2b134a,,AUTOMATED_REVIEW_UNREVIEWED
62013eabffe8c4606fef,2019:Brazilian Grand Prix:Race,True,,HAM,ALB,3621.44,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3d6821a7e9c671d26631,2019:Brazilian Grand Prix:Race,True,,HUL,PER,3122.381,True,,d93b7425ef93c613bc45e5fd,,AUTOMATED_REVIEW_UNREVIEWED
b0aeb1b4af9ed67cf5ed,2019:Brazilian Grand Prix:Race,True,,KVY,GRO,6857.086,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
cad58b28c4dde33eb13c,2019:Brazilian Grand Prix:Race,True,,LEC,MAG,2062.745,True,,d379c937a398528ed4c360a6,,AUTOMATED_REVIEW_UNREVIEWED
00daf15c773070285342,2019:Brazilian Grand Prix:Race,True,,LEC,GRO,2212.427,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f40ef0f1c70c1ace629a,2019:Brazilian Grand Prix:Race,True,,LEC,RAI,2360.452,True,,971eb373bfc153e434c5fcde,,AUTOMATED_REVIEW_UNREVIEWED
8a81473a827f68163682,2019:Brazilian Grand Prix:Race,True,,NOR,MAG,2288.938,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
aefc961df49bcf4e160e,2019:Brazilian Grand Prix:Race,True,,NOR,GIO,3341.942,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
afe5eeca1494610f1cea,2019:Brazilian Grand Prix:Race,True,,PER,GRO,6706.32,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
9dabaeee154fc84acf20,2019:Brazilian Grand Prix:Race,True,,RIC,MAG,2443.794,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
c0bcc9dea3fe9d83c81a,2019:Brazilian Grand Prix:Race,True,,RIC,KUB,3142.667,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e073cc77e512b672bec5,2019:Brazilian Grand Prix:Race,True,,RUS,KUB,3373.573,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
aba39fa5f2f582d142a9,2019:Brazilian Grand Prix:Race,True,,SAI,HUL,2064.986,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
bcccba9db377f3c06743,2019:Brazilian Grand Prix:Race,True,,SAI,RIC,2442.239,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1d296cce9eea117d9d9d,2019:Brazilian Grand Prix:Race,True,,STR,MAG,2440.888,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7c18de02829ffe2f573d,2019:Brazilian Grand Prix:Race,True,,VET,LEC,4000.354,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2c462a9e790a781acc25,2019:British Grand Prix:Race,True,,ALB,HUL,2926.136,True,,f9952f350e1e9d5798c9fa6d,,AUTOMATED_REVIEW_UNREVIEWED
738dc86c8e8dff180516,2019:British Grand Prix:Race,True,,ALB,RUS,3222.0,True,,d40bdd96c34e2acaaea9439c,,AUTOMATED_REVIEW_UNREVIEWED
01a1632b4010353195d9,2019:British Grand Prix:Race,True,,GAS,VET,2912.585,True,,b67f8743a04c04a1ba7a81d9,,AUTOMATED_REVIEW_UNREVIEWED
de89d206e33b1cf924aa,2019:British Grand Prix:Race,True,,HUL,RUS,3319.291,True,,6deb5ff3d10207b3c778f419,,AUTOMATED_REVIEW_UNREVIEWED
7ef40ffa4de7d4a449e3,2019:British Grand Prix:Race,True,,HUL,ALB,6659.635,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
52c36724e55d914578f0,2019:British Grand Prix:Race,True,,KVY,KUB,3323.97,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
