race_id,candidate_id,split,attacker_driver,target_driver,decision_lap,endpoint_lap,last_confirmed_classified_order_before,first_confirmed_classified_order_after,physical_track_order_status,event_time_interval_start_utc,event_time_interval_end_utc,timestamp_uncertainty_sec,pit_status_evidence,race_control_status_evidence,telemetry_evidence,classification,evidence_references,review_status,session_interval_start_sec,session_interval_end_sec,car_samples_attacker,car_samples_target,position_samples_attacker,position_samples_target,candidate_telemetry_status,candidate_interval_duration_sec,candidate_large_interval_flag
2020:Portuguese Grand Prix:Race,02fe2b1d9f8081c8b090a934,train,GAS,RAI,9,10,GAS:9;RAI:8,GAS:8;RAI:9,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:24:44.595000+00:00,2020-10-25T13:26:08.786000+00:00,1.113,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/RAI/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:25:23+00:00|category=Other|scope=|sector=|message=CAR 18 (STR) TIME 1:23.860 DELETED - TRACK LIMITS AT TURN 4;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:25:48+00:00|category=Other|scope=|sector=|message=BLACK AND WHITE FLAG FOR CAR 18 (STR);source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:26:51+00:00|category=Other|scope=|sector=|message=CAR 33 (VER) TIME 1:24.232 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,2683.518,2767.709,346,346,384,384,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,84.191,FALSE
2020:Portuguese Grand Prix:Race,c63682968887df273bde7d2f,train,GAS,RIC,10,11,GAS:8;RIC:7,GAS:7;RIC:8,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:26:08.982000+00:00,2020-10-25T13:27:31.605000+00:00,1.48,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/RIC/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:26:51+00:00|category=Other|scope=|sector=|message=CAR 33 (VER) TIME 1:24.232 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,2767.905,2850.528,340,340,377,377,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.623,FALSE
2020:Portuguese Grand Prix:Race,b792cb9b5985e8e591bcf23a,train,LEC,SAI,11,12,LEC:5;SAI:4,LEC:4;SAI:5,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:27:26.375000+00:00,2020-10-25T13:28:49.300000+00:00,0.853,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/LEC/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/SAI/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:29:03+00:00|category=Other|scope=|sector=|message=CAR 10 (GAS) TIME 1:22.551 DELETED - TRACK LIMITS AT TURN 1,AUTOMATED_REVIEW_UNREVIEWED,2845.298,2928.223,342,342,378,378,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.925,FALSE
2020:Portuguese Grand Prix:Race,8cd7ce5e0423913071fb4c5a,train,GAS,NOR,12,13,GAS:7;NOR:6,GAS:6;NOR:7,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:28:54.273000+00:00,2020-10-25T13:30:16.746000+00:00,1.448,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/NOR/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:29:03+00:00|category=Other|scope=|sector=|message=CAR 10 (GAS) TIME 1:22.551 DELETED - TRACK LIMITS AT TURN 1;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:30:24+00:00|category=Other|scope=|sector=|message=CAR 20 (MAG) TIME 1:24.188 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,2933.196,3015.669,341,341,376,376,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.473,FALSE
2020:Portuguese Grand Prix:Race,e350c1d9f98f06afcf2ee0dc,train,OCO,RIC,13,14,OCO:10;RIC:9,OCO:9;RIC:11,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:30:22.162000+00:00,2020-10-25T13:31:44.884000+00:00,2.73,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/OCO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/RIC/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=14|time_of_day=13:33:08|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:30:24+00:00|category=Other|scope=|sector=|message=CAR 20 (MAG) TIME 1:24.188 DELETED - TRACK LIMITS AT TURN 4;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:32:09+00:00|category=Other|scope=|sector=|message=CAR 8 (GRO) TIME 1:24.391 DELETED - TRACK LIMITS AT TURN 1,AUTOMATED_REVIEW_UNREVIEWED,3021.085,3103.807,340,340,377,377,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.722,FALSE
2020:Portuguese Grand Prix:Race,80741687fda7f279d0297f2a,train,OCO,STR,17,18,OCO:9;STR:8,OCO:7;STR:16,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:35:55.893000+00:00,2020-10-25T13:37:17.079000+00:00,4.146,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/OCO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/STR/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=18|time_of_day=13:38:52|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:37:25+00:00|category=Other|scope=|sector=|message=CAR 63 (RUS) TIME 1:23.904 DELETED - TRACK LIMITS AT TURN 1;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:37:45+00:00|category=CarEvent|scope=|sector=|message=CAR 18 (STR) SPUN AND CONTINUED AT TURN 1;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:37:47+00:00|category=Other|scope=|sector=|message=CAR 6 (LAT) TIME 1:23.896 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,3354.816,3436.002,334,334,370,370,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,81.186,FALSE
2020:Portuguese Grand Prix:Race,e3f9a559c3e6f2d655057985,train,MAG,STR,18,19,MAG:17;STR:16,MAG:15;STR:20,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:37:33.486000+00:00,2020-10-25T13:38:55.928000+00:00,18.15,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/MAG/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/STR/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=18|time_of_day=13:38:52|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:37:25+00:00|category=Other|scope=|sector=|message=CAR 63 (RUS) TIME 1:23.904 DELETED - TRACK LIMITS AT TURN 1;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:37:45+00:00|category=CarEvent|scope=|sector=|message=CAR 18 (STR) SPUN AND CONTINUED AT TURN 1;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:37:47+00:00|category=Other|scope=|sector=|message=CAR 6 (LAT) TIME 1:23.896 DELETED - TRACK LIMITS AT TURN 4;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:38:41+00:00|category=Other|scope=|sector=|message=TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) NOTED;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:39:15+00:00|category=Other|scope=|sector=|message=TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,AUTOMATED_REVIEW_UNREVIEWED,3452.409,3534.851,340,340,375,375,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.442,FALSE
2020:Portuguese Grand Prix:Race,db4c14056b8d9111372c153f,train,GAS,SAI,19,20,GAS:6;SAI:5,GAS:5;SAI:6,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:38:35.696000+00:00,2020-10-25T13:39:58.049000+00:00,1.084,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/SAI/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:38:41+00:00|category=Other|scope=|sector=|message=TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) NOTED;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:39:15+00:00|category=Other|scope=|sector=|message=TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,AUTOMATED_REVIEW_UNREVIEWED,3514.619,3596.972,338,338,376,376,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.353,FALSE
2020:Portuguese Grand Prix:Race,d432da07d2c76ad9c3a6051f,train,LEC,VER,22,23,LEC:4;VER:3,LEC:3;VER:4,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:42:32.639000+00:00,2020-10-25T13:43:51.908000+00:00,6.264,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/LEC/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/VER/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=23|time_of_day=13:45:13|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,3751.562,3830.831,324,324,362,362,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,79.269,FALSE
2020:Portuguese Grand Prix:Race,bbe529e27044f4f8a4d8e92e,train,GAS,VER,23,24,GAS:5;VER:4,GAS:4;VER:6,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:44:07.946000+00:00,2020-10-25T13:45:17.446000+00:00,29.456,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/VER/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=23|time_of_day=13:45:13|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:45:07+00:00|category=Other|scope=|sector=|message=5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION,AUTOMATED_REVIEW_UNREVIEWED,3846.869,3916.369,288,288,317,317,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,69.5,FALSE
2020:Portuguese Grand Prix:Race,070a8c6f87f6de05574b7d75,train,ALB,LAT,24,25,ALB:18;LAT:17,ALB:17;LAT:19,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:46:07.247000+00:00,2020-10-25T13:47:26.069000+00:00,12.096,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/ALB/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/LAT/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=24|time_of_day=13:47:22|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:45:07+00:00|category=Other|scope=|sector=|message=5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:47:27+00:00|category=Other|scope=|sector=|message=CAR 8 (GRO) TIME 1:23.430 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,3966.17,4044.992,324,324,359,359,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,78.822,FALSE
2020:Portuguese Grand Prix:Race,dfe28a3138e596d1ef066922,train,GIO,KVY,24,25,GIO:12;KVY:11,GIO:11;KVY:13,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:45:52.034000+00:00,2020-10-25T13:47:14.667000+00:00,1.328,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/GIO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/KVY/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=25|time_of_day=13:48:37|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:45:07+00:00|category=Other|scope=|sector=|message=5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:47:27+00:00|category=Other|scope=|sector=|message=CAR 8 (GRO) TIME 1:23.430 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,3950.957,4033.59,339,339,377,377,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.633,FALSE
2020:Portuguese Grand Prix:Race,d90dec0319cb3173642c9e62,train,PER,RUS,24,25,PER:10;RUS:9,PER:9;RUS:10,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:45:49.294000+00:00,2020-10-25T13:47:11.224000+00:00,1.701,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/PER/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/RUS/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:45:07+00:00|category=Other|scope=|sector=|message=5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:47:27+00:00|category=Other|scope=|sector=|message=CAR 8 (GRO) TIME 1:23.430 DELETED - TRACK LIMITS AT TURN 4,AUTOMATED_REVIEW_UNREVIEWED,3948.217,4030.147,337,337,373,373,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,81.93,FALSE
2020:Portuguese Grand Prix:Race,6ee0123133bbfb8e939238a4,train,OCO,SAI,26,27,OCO:7;SAI:6,OCO:6;SAI:14,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:48:26.635000+00:00,2020-10-25T13:49:49.132000+00:00,6.274,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/OCO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/SAI/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=26|time_of_day=13:49:45|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:48:54+00:00|category=Other|scope=|sector=|message=CAR 20 (MAG) TIME 1:23.614 DELETED - TRACK LIMITS AT TURN 4;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:49:23+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 13:49:23;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:50:01+00:00|category=Other|scope=|sector=|message=TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,AUTOMATED_REVIEW_UNREVIEWED,4105.558,4188.055,339,339,376,376,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,82.497,FALSE
2020:Portuguese Grand Prix:Race,09eb505f0f82df7cf61ebbad,train,PER,VET,26,27,PER:9;VET:8,PER:7;VET:8,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2020-10-25T13:48:33.047000+00:00,2020-10-25T13:49:50.980000+00:00,9.273,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/PER/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/VET/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2020/12/pitstops.json?limit=1000|lap=27|time_of_day=13:51:14|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:48:54+00:00|category=Other|scope=|sector=|message=CAR 20 (MAG) TIME 1:23.614 DELETED - TRACK LIMITS AT TURN 4;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:49:23+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 13:49:23;source_url=https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json|source_time_utc=2020-10-25T13:50:01+00:00|category=Other|scope=|sector=|message=TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,AUTOMATED_REVIEW_UNREVIEWED,4111.97,4189.903,320,320,355,355,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,77.933,FALSE
